run1,,Baseline 100%T,,GaAs,,
eV,Abs,eV,%T,eV,%T,
0.4359165728,-0.006847909186,0.4359165728,101.6728745,0.4359165728,49.27224731,
0.4360975921,-0.006485877559,0.4360975921,101.6047974,0.4360975921,49.28771973,
0.4362786114,-0.006519284099,0.4362786114,101.6563644,0.4362786114,49.26313019,
0.4364596307,-0.006360643078,0.4364596307,101.604332,0.4364596307,49.27555847,
0.4366406798,-0.006591188721,0.4366406798,101.6785889,0.4366406798,49.21827698,
0.4368216693,-0.006484245416,0.4368216693,101.5446091,0.4368216693,49.30027008,
0.4370026886,-0.006248641759,0.4370026886,101.5529175,0.4370026886,49.3059082,
0.437183708,-0.006136457901,0.437183708,101.515007,0.437183708,49.29496002,
0.4373647273,-0.00628329115,0.4373647273,101.527771,0.4373647273,49.30286407,
0.4375457168,-0.00595291052,0.4375457168,101.4436722,0.4375457168,49.34600067,
0.4377267659,-0.005944381934,0.4377267659,101.5006638,0.4377267659,49.31732941,
0.4379077852,-0.005897039548,0.4379077852,101.4719162,0.4379077852,49.29706955,
0.4380888045,-0.005790742114,0.4380888045,101.4660263,0.4380888045,49.34708023,
0.438269794,-0.005468063988,0.438269794,101.4314194,0.438269794,49.37983322,
0.4384508133,-0.005687688943,0.4384508133,101.4356232,0.4384508133,49.3998909,
0.4386318326,-0.005546481349,0.4386318326,101.3557281,0.4386318326,49.41154861,
0.4388128817,-0.005399142858,0.4388128817,101.3812637,0.4388128817,49.43255234,
0.4389938712,-0.005302185193,0.4389938712,101.3643494,0.4389938712,49.47309494,
0.4391748905,-0.005215027835,0.4391748905,101.3345871,0.4391748905,49.47915649,
0.4393559098,-0.005071823951,0.4393559098,101.3471985,0.4393559098,49.46333313,
0.4395369291,-0.004878713749,0.4395369291,101.2660828,0.4395369291,49.51106644,
0.4397179186,-0.004700625781,0.4397179186,101.2451324,0.4397179186,49.51219559,
0.4398989677,-0.005023208912,0.4398989677,101.266922,0.4398989677,49.47648621,
0.440079987,-0.004638190847,0.440079987,101.1909866,0.440079987,49.46671295,
0.4402610064,-0.004627587739,0.4402610064,101.175415,0.4402610064,49.39982605,
0.4404419959,-0.004555612803,0.4404419959,101.1969223,0.4404419959,49.34318924,
0.4406230152,-0.004379186314,0.4406230152,101.1582642,0.4406230152,49.29528427,
0.4408040345,-0.004663237371,0.4408040345,101.1305542,0.4408040345,49.26644516,
0.4409850538,-0.004454162437,0.4409850538,101.1902771,0.4409850538,49.1313591,
0.4411661029,-0.004459235352,0.4411661029,101.1106339,0.4411661029,49.16466141,
0.4413470924,-0.004539167043,0.4413470924,101.1606445,0.4413470924,49.04220581,
0.4415281117,-0.004316038452,0.4415281117,101.1178589,0.4415281117,49.02597427,
0.441709131,-0.004189562052,0.441709131,101.1296387,0.441709131,49.01202774,
0.4418901503,-0.004220735747,0.4418901503,101.0792847,0.4418901503,49.0351944,
0.4420711398,-0.004050071817,0.4420711398,101.0177765,0.4420711398,49.00485992,
0.4422521889,-0.00389606785,0.4422521889,101.0322723,0.4422521889,49.01063919,
0.4424332082,-0.003908843733,0.4424332082,100.9792557,0.4424332082,49.07439423,
0.4426142275,-0.003810731461,0.4426142275,100.992981,0.4426142275,49.10176849,
0.442795217,-0.003566124476,0.442795217,100.9700546,0.442795217,49.12971115,
0.4429762363,-0.003583223326,0.4429762363,100.9729614,0.4429762363,49.20498276,
0.4431572556,-0.003437836887,0.4431572556,100.8843536,0.4431572556,49.28974152,
0.4433383048,-0.003542246763,0.4433383048,100.8697052,0.4433383048,49.38037872,
0.4435192943,-0.003351485822,0.4435192943,100.8421631,0.4435192943,49.46405411,
0.4437003136,-0.003071304876,0.4437003136,100.8484955,0.4437003136,49.58729935,
0.4438813329,-0.003063696437,0.4438813329,100.8409042,0.4438813329,49.71611023,
0.4440623522,-0.002906102454,0.4440623522,100.814949,0.4440623522,49.81044006,
0.4442433417,-0.002858787309,0.4442433417,100.7838287,0.4442433417,49.92806625,
0.4444243908,-0.002783689648,0.4444243908,100.7671585,0.4444243908,50.06251907,
0.4446054101,-0.002621671185,0.4446054101,100.7305145,0.4446054101,50.19603348,
0.4447864294,-0.002817793749,0.4447864294,100.7288437,0.4447864294,50.27602386,
0.4449674189,-0.002708733315,0.4449674189,100.6766891,0.4449674189,50.37049484,
0.4451484382,-0.00252393703,0.4451484382,100.7431641,0.4451484382,50.37592697,
0.4453294575,-0.002717788564,0.4453294575,100.7560043,0.4453294575,50.40432358,
0.4455105066,-0.002622649074,0.4455105066,100.7407913,0.4455105066,50.41625977,
0.4456915259,-0.002441059332,0.4456915259,100.7164383,0.4456915259,50.32489395,
0.4458725154,-0.002612562617,0.4458725154,100.7004395,0.4458725154,50.28121567,
0.4460535347,-0.002443478908,0.4460535347,100.6899033,0.4460535347,50.19622421,
0.4462345541,-0.002233641222,0.4462345541,100.6613998,0.4462345541,50.08176041,
0.4464155734,-0.002503965516,0.4464155734,100.6733093,0.4464155734,49.93360519,
0.4465965629,-0.002260372275,0.4465965629,100.6255646,0.4465965629,49.84173203,
0.446777612,-0.002332573757,0.446777612,100.611702,0.446777612,49.69475937,
0.4469586313,-0.002116242424,0.4469586313,100.5909195,0.4469586313,49.56860352,
0.4471396506,-0.002007366391,0.4471396506,100.628746,0.4471396506,49.40024567,
0.4473206401,-0.002218704205,0.4473206401,100.6059799,0.4473206401,49.25276947,
0.4475016594,-0.001970003359,0.4475016594,100.5653152,0.4475016594,49.18175507,
0.4476826787,-0.002180638025,0.4476826787,100.5778885,0.4476826787,49.05020523,
0.4478637278,-0.002122682519,0.4478637278,100.605835,0.4478637278,48.95418167,
0.4480447173,-0.001838201541,0.4480447173,100.5820999,0.4480447173,48.97694397,
0.4482257366,-0.001745395828,0.4482257366,100.5784607,0.4482257366,48.98499298,
0.4484067559,-0.001858513104,0.4484067559,100.5135193,0.4484067559,49.05658722,
0.4485877752,-0.001875679241,0.4485877752,100.5476379,0.4485877752,48.96494293,
0.4487687647,-0.001760297571,0.4487687647,100.5363846,0.4487687647,49.05187225,
0.4489498138,-0.001585620223,0.4489498138,100.530098,0.4489498138,49.05422974,
0.4491308331,-0.001548323897,0.4491308331,100.5253448,0.4491308331,49.14936829,
0.4493118525,-0.001438789419,0.4493118525,100.4835358,0.4493118525,49.16488266,
0.449492842,-0.00168232806,0.449492842,100.4556503,0.449492842,49.32284164,
0.4496738613,-0.001269919099,0.4496738613,100.3764038,0.4496738613,49.37710571,
0.4498548806,-0.0009385422454,0.4498548806,100.3179321,0.4498548806,49.47533798,
0.4500359297,-0.0007456520107,0.4500359297,100.3101196,0.4500359297,49.53122711,
0.450216949,-0.0008169688517,0.450216949,100.234726,0.450216949,49.67902756,
0.4503979385,-0.0003296103387,0.4503979385,100.2709503,0.4503979385,49.68329239,
0.4505789578,-0.0002417594078,0.4505789578,100.2024384,0.4505789578,49.82912827,
0.4507599771,-0.0001628957252,0.4507599771,100.1800995,0.4507599771,49.82215881,
0.4509409964,-0.0002220448368,0.4509409964,100.1998901,0.4509409964,49.86812592,
0.4511219859,-0.0001170923351,0.4511219859,100.1490707,0.4511219859,49.89361572,
0.451303035,-2.536750799E-005,0.451303035,100.1246109,0.451303035,49.90477371,
0.4514840543,-0.0001623264543,0.4514840543,100.112999,0.4514840543,49.86782837,
0.4516650736,-0.0001403310453,0.4516650736,100.1436844,0.4516650736,49.79982758,
0.4518460631,5.361314834E-005,0.4518460631,100.1207581,0.4518460631,49.81718445,
0.4520270824,-7.128410653E-005,0.4520270824,100.1365051,0.4520270824,49.76730728,
0.4522081017,0.0002659561869,0.4522081017,100.037529,0.4522081017,49.88883209,
0.4523891509,0.0004783772165,0.4523891509,100.0564423,0.4523891509,49.83952713,
0.4525701404,0.0006742572295,0.4525701404,99.96785736,0.4525701404,49.93177795,
0.4527511597,0.0006393101066,0.4527511597,100.0001678,0.4527511597,49.89713287,
0.452932179,0.0008230990497,0.452932179,99.9232254,0.452932179,49.97212601,
0.4531131983,0.0008221913013,0.4531131983,99.93920135,0.4531131983,49.85945129,
0.4532941878,0.0009713951731,0.4532941878,99.91189575,0.4532941878,49.8501358,
0.4534752369,0.001071472419,0.4534752369,99.89805603,0.4534752369,49.76049042,
0.4536562562,0.001029305859,0.4536562562,99.88437653,0.4536562562,49.72494125,
0.4538372755,0.001195894205,0.4538372755,99.86039734,0.4538372755,49.59540939,
0.454018265,0.001057874877,0.454018265,99.8792572,0.454018265,49.56526947,
0.4541992843,0.001169366529,0.4541992843,99.83873749,0.4541992843,49.50329208,
0.4543803036,0.001096618711,0.4543803036,99.84098816,0.4543803036,49.42630768,
0.4545613527,0.001285949606,0.4545613527,99.83640289,0.4545613527,49.36210632,
0.454742372,0.001311990898,0.454742372,99.82147217,0.454742372,49.27728653,
0.4549233615,0.001467440976,0.4549233615,99.77993774,0.4549233615,49.27663803,
0.4551043808,0.001359689981,0.4551043808,99.79497528,0.4551043808,49.22879791,
0.4552854002,0.001403472736,0.4552854002,99.84169769,0.4552854002,49.24853897,
0.4554664195,0.001163578476,0.4554664195,99.8564682,0.4554664195,49.24594879,
0.455647409,0.001079257461,0.455647409,99.89710999,0.455647409,49.34911728,
0.4558284581,0.0007991616149,0.4558284581,99.93318939,0.4558284581,49.40742874,
0.4560094774,0.001028812956,0.4560094774,99.92312622,0.4560094774,49.49967957,
0.4561904967,0.0008445219719,0.4561904967,99.8860321,0.4561904967,49.56233215,
0.4563714862,0.0009764024289,0.4563714862,99.90132904,0.4563714862,49.75540161,
0.4565525055,0.0009378250688,0.4565525055,99.90667725,0.4565525055,49.79663086,
0.4567335248,0.0008001211681,0.4567335248,99.91861725,0.4567335248,49.93745422,
0.4569145739,0.001324402052,0.4569145739,99.89778137,0.4569145739,49.98136902,
0.4570955634,0.001228679554,0.4570955634,99.8646698,0.4570955634,50.13937378,
0.4572765827,0.001338994596,0.4572765827,99.85591125,0.4572765827,50.18524933,
0.457457602,0.001579531468,0.457457602,99.79252625,0.457457602,50.33587646,
0.4576386213,0.001667327713,0.4576386213,99.7629776,0.4576386213,50.37763596,
0.4578196108,0.001752776559,0.4578196108,99.71433258,0.4578196108,50.43959808,
0.4580006599,0.001785370056,0.4580006599,99.7003479,0.4580006599,50.48716736,
0.4581816792,0.00180398114,0.4581816792,99.77523804,0.4581816792,50.44841766,
0.4583626986,0.001626844169,0.4583626986,99.76060486,0.4583626986,50.47306442,
0.4585436881,0.001544875093,0.4585436881,99.77990723,0.4585436881,50.4515152,
0.4587247074,0.001426222851,0.4587247074,99.83271027,0.4587247074,50.44163895,
0.4589057267,0.001296360744,0.4589057267,99.85093689,0.4589057267,50.40510178,
0.4590867758,0.001093919738,0.4590867758,99.88913727,0.4590867758,50.35819244,
0.4592677951,0.0009799826657,0.4592677951,99.91747284,0.4592677951,50.32527542,
0.4594487846,0.0009104831261,0.4594487846,99.9352417,0.4594487846,50.32383728,
0.4596298039,0.0005492850323,0.4596298039,99.96704102,0.4596298039,50.28510284,
0.4598108232,0.0002927395108,0.4598108232,100.0630951,0.4598108232,50.23563385,
0.4599918425,0.0002952780633,0.4599918425,100.0675583,0.4599918425,50.20772934,
0.460172832,-7.112881576E-005,0.460172832,100.1033936,0.460172832,50.1928978,
0.4603538811,-6.031011799E-005,0.4603538811,100.1582947,0.4603538811,50.11338043,
0.4605349004,-0.0003343179997,0.4605349004,100.1734848,0.4605349004,50.08866119,
0.4607159197,-0.0006485802587,0.4607159197,100.2292252,0.4607159197,50.00557327,
0.4608969092,-0.0009114198037,0.4608969092,100.2951355,0.4608969092,49.95689011,
0.4610779285,-0.0009072350804,0.4610779285,100.367775,0.4610779285,49.96105957,
0.4612589478,-0.001176062389,0.4612589478,100.3925934,0.4612589478,49.85945511,
0.461439997,-0.001349511091,0.461439997,100.4298248,0.461439997,49.84300232,
0.4616209865,-0.001419129199,0.4616209865,100.4170303,0.4616209865,49.74531174,
0.4618020058,-0.001666649943,0.4618020058,100.5013962,0.4618020058,49.61721039,
0.4619830251,-0.001638644608,0.4619830251,100.5213623,0.4619830251,49.53427505,
0.4621640444,-0.001900576521,0.4621640444,100.5296326,0.4621640444,49.52943039,
0.4623450339,-0.001860008109,0.4623450339,100.5825958,0.4623450339,49.57298279,
0.462526083,-0.002067913767,0.462526083,100.6644974,0.462526083,49.61924744,
0.4627071023,-0.002198460978,0.4627071023,100.7166519,0.4627071023,49.64664459,
0.4628881216,-0.002562076086,0.4628881216,100.7234802,0.4628881216,49.67431259,
0.4630691111,-0.002655016258,0.4630691111,100.771965,0.4630691111,49.68230438,
0.4632501304,-0.00288378261,0.4632501304,100.774826,0.4632501304,49.70423889,
0.4634311497,-0.00330159883,0.4634311497,100.9248123,0.4634311497,49.69814301,
0.4636121988,-0.003513283795,0.4636121988,100.9464264,0.4636121988,49.75745773,
0.4637932181,-0.003800570266,0.4637932181,101.0022736,0.4637932181,49.72743225,
0.4639742076,-0.00357721583,0.4639742076,101.0351791,0.4639742076,49.73023987,
0.4641552269,-0.00376731297,0.4641552269,101.0108337,0.4641552269,49.78928757,
0.4643362463,-0.003731178818,0.4643362463,101.0619049,0.4643362463,49.71273422,
0.4645172656,-0.003923517652,0.4645172656,101.0209427,0.4645172656,49.70994568,
0.4646982551,-0.00363682583,0.4646982551,101.0673676,0.4646982551,49.72011566,
0.4648793042,-0.003617726732,0.4648793042,101.0152206,0.4648793042,49.83282471,
0.4650603235,-0.003625684883,0.4650603235,100.9875336,0.4650603235,49.84826279,
0.4652413428,-0.003444411326,0.4652413428,100.9449387,0.4652413428,49.90689468,
0.4654223323,-0.003107288154,0.4654223323,100.8850937,0.4654223323,49.93777466,
0.4656033516,-0.002812341554,0.4656033516,100.8471222,0.4656033516,49.90366745,
0.4657843709,-0.002849477809,0.4657843709,100.8016586,0.4657843709,49.82523346,
0.46596542,-0.00273276004,0.46596542,100.7440414,0.46596542,49.87225723,
0.4661464095,-0.002532481216,0.4661464095,100.7343903,0.4661464095,49.77032089,
0.4663274288,-0.002406204818,0.4663274288,100.6265182,0.4663274288,49.73902512,
0.4665084481,-0.002065079752,0.4665084481,100.6013641,0.4665084481,49.68397522,
0.4666894674,-0.001873978064,0.4666894674,100.5694275,0.4666894674,49.62792206,
0.4668704569,-0.001677016146,0.4668704569,100.5741806,0.4668704569,49.54141235,
0.467051506,-0.001698418171,0.467051506,100.5269318,0.467051506,49.50165558,
0.4672325253,-0.001407827949,0.4672325253,100.4047394,0.4672325253,49.38280487,
0.4674135447,-0.001203787862,0.4674135447,100.4477997,0.4674135447,49.26068497,
0.4675945342,-0.00102527102,0.4675945342,100.4251862,0.4675945342,49.14273453,
0.4677755535,-0.001176888589,0.4677755535,100.3942337,0.4677755535,49.07549286,
0.4679565728,-0.001164290239,0.4679565728,100.403717,0.4679565728,48.93299484,
0.4681376219,-0.0008601150475,0.4681376219,100.3109436,0.4681376219,48.83744431,
0.4683186412,-0.0009036185802,0.4683186412,100.3500977,0.4683186412,48.72794342,
0.4684996307,-0.001072166604,0.4684996307,100.3586655,0.4684996307,48.61343384,
0.46868065,-0.001026975457,0.46868065,100.3555984,0.46868065,48.59308243,
0.4688616693,-0.0009607555694,0.4688616693,100.3573914,0.4688616693,48.56296921,
0.4690426886,-0.0009361658595,0.4690426886,100.308136,0.4690426886,48.63386536,
0.4692236781,-0.0009799200343,0.4692236781,100.323761,0.4692236781,48.60963821,
0.4694047272,-0.0006006566109,0.4694047272,100.2976151,0.4694047272,48.72025681,
0.4695857465,-0.0004936753539,0.4695857465,100.2177734,0.4695857465,48.85712433,
0.4697667658,-0.0004290291399,0.4697667658,100.2637405,0.4697667658,48.97817612,
0.4699477553,-0.0004924859386,0.4699477553,100.2071838,0.4699477553,48.996418,
0.4701287746,-0.0002717176394,0.4701287746,100.1618652,0.4701287746,49.060112,
0.4703097939,-0.0002522114082,0.4703097939,100.185791,0.4703097939,49.09668732,
0.4704908431,-0.0004677145917,0.4704908431,100.1979446,0.4704908431,49.14295959,
0.4706718326,-0.0006383962464,0.4706718326,100.2054443,0.4706718326,49.19037628,
0.4708528519,-0.0006198887131,0.4708528519,100.2066498,0.4708528519,49.16422272,
0.4710338712,-0.0006740649696,0.4710338712,100.2418137,0.4710338712,49.06550217,
0.4712148905,-0.0004725241743,0.4712148905,100.2329025,0.4712148905,48.93735123,
0.47139588,-0.0007136072381,0.47139588,100.2764816,0.47139588,48.78582382,
0.4715769291,-0.0006699812948,0.4715769291,100.3057632,0.4715769291,48.67757416,
0.4717579484,-0.0005933151115,0.4717579484,100.2829056,0.4717579484,48.54295731,
0.4719389677,-0.0007589343586,0.4719389677,100.302269,0.4719389677,48.34346771,
0.4721199572,-0.0006799577386,0.4721199572,100.2761459,0.4721199572,48.32478333,
0.4723009765,-0.0007498383056,0.4723009765,100.3027649,0.4723009765,48.20828247,
0.4724819958,-0.0008611484081,0.4724819958,100.3194809,0.4724819958,48.32330322,
0.4726630449,-0.0008915805956,0.4726630449,100.3045197,0.4726630449,48.23607254,
0.4728440642,-0.0007222905988,0.4728440642,100.3105545,0.4728440642,48.32689667,
0.4730250537,-0.0007135039195,0.4730250537,100.2747803,0.4730250537,48.25695038,
0.473206073,-0.0008509177715,0.473206073,100.2428665,0.473206073,48.28509903,
0.4733870924,-0.0005171524826,0.4733870924,100.258255,0.4733870924,48.33948135,
0.4735681117,-0.0006136849406,0.4735681117,100.2593384,0.4735681117,48.46588516,
0.4737491012,-0.0005980716087,0.4737491012,100.2302017,0.4737491012,48.52997208,
0.4739301503,-0.0004867457319,0.4739301503,100.2155075,0.4739301503,48.53295517,
0.4741111696,-0.0007764023612,0.4741111696,100.2285004,0.4741111696,48.42567444,
0.4742921889,-0.0005479707615,0.4742921889,100.2575531,0.4742921889,48.32061386,
0.4744731784,-0.0006723591359,0.4744731784,100.2343063,0.4744731784,48.26863098,
0.4746541977,-0.0008847090066,0.4746541977,100.2854843,0.4746541977,48.09824371,
0.474835217,-0.0008341761422,0.474835217,100.3391724,0.474835217,47.8829422,
0.4750162661,-0.0008351579309,0.4750162661,100.2729797,0.4750162661,47.56147766,
0.4751972556,-0.0007246681489,0.4751972556,100.3071518,0.4751972556,47.32886124,
0.4753782749,-0.000743429584,0.4753782749,100.2726212,0.4753782749,47.02760696,
0.4755592942,-0.0004785231431,0.4755592942,100.265625,0.4755592942,46.84375381,
0.4757403135,-0.0006473912508,0.4757403135,100.249733,0.4757403135,46.67575455,
0.475921303,-0.0005683943746,0.475921303,100.2447815,0.475921303,46.61849594,
0.4761023521,-0.0004985363339,0.4761023521,100.2198486,0.4761023521,46.63309097,
0.4762833714,-0.0004249949125,0.4762833714,100.2352982,0.4762833714,46.72048569,
0.4764643908,-0.0005152391968,0.4764643908,100.2606049,0.4764643908,46.80911255,
0.4766453803,-0.0006877630367,0.4766453803,100.2211075,0.4766453803,47.04514313,
0.4768263996,-0.0006689474685,0.4768263996,100.3030624,0.4768263996,47.21021271,
0.4770074189,-0.0005546408356,0.4770074189,100.2928009,0.4770074189,47.48471069,
0.477188468,-0.0005337511539,0.477188468,100.259552,0.477188468,47.75539398,
0.4773694873,-0.0005436790525,0.4773694873,100.2539673,0.4773694873,48.02755356,
0.4775504768,-0.0005672051921,0.4775504768,100.2496338,0.4775504768,48.41667938,
0.4777314961,-0.0006544733769,0.4777314961,100.2265091,0.4777314961,48.72912598,
0.4779125154,-5.829128713E-005,0.4779125154,100.196907,0.4779125154,48.94194412,
0.4780935347,-3.458227729E-005,0.4780935347,100.1441803,0.4780935347,49.08283997,
0.4782745242,-0.0004318220599,0.4782745242,100.1949158,0.4782745242,49.17761993,
0.4784555733,-0.0002956723911,0.4784555733,100.182518,0.4784555733,49.21340561,
0.4786365926,-0.0003286791616,0.4786365926,100.2190933,0.4786365926,49.24822998,
0.4788176119,-0.0004508030543,0.4788176119,100.2543106,0.4788176119,49.10015869,
